cell,true_label,cluster
L11.MAA000615.3_10_M.1.1,endothelial cell,1
L11.MAA000932.3_11_M.1.1,endothelial cell,1
L11.MAA000935.3_8_M.1.1,oligodendrocyte,0
L11.MAA000940.3_8_M.1.1,oligodendrocyte,0
L11.MAA000942.3_8_M.1.1,oligodendrocyte,0
L11.MAA000944.3_9_M.1.1,oligodendrocyte,0
L11.MAA000947.3_9_M.1.1,astrocyte,2
L11.MAA001894.3_39_F.1.1,astrocyte,2
L12.MAA000560.3_10_M.1.1,oligodendrocyte,0
L12.MAA000563.3_10_M.1.1,oligodendrocyte,0
L12.MAA000578.3_10_M.1.1,oligodendrocyte,0
L12.MAA000581.3_10_M.1.1,brain pericyte,4
L12.MAA000615.3_10_M.1.1,neuron,5
L12.MAA000923.3_9_M.1.1,endothelial cell,1
L12.MAA000926.3_9_M.1.1,endothelial cell,1
L12.MAA000940.3_8_M.1.1,neuron,3
L12.MAA000942.3_8_M.1.1,oligodendrocyte,0
L12.MAA000944.3_9_M.1.1,oligodendrocyte,6
L12.MAA001854.3_38_F.1.1,Bergmann glial cell,6
L13.B001688.3_38_F.1.1,oligodendrocyte precursor cell,5
L13.MAA000560.3_10_M.1.1,oligodendrocyte,0
L13.MAA000564.3_10_M.1.1,oligodendrocyte,0
L13.MAA000615.3_10_M.1.1,endothelial cell,1
L13.MAA000638.3_9_M.1.1,neuron,3
L13.MAA000923.3_9_M.1.1,oligodendrocyte,0
L13.MAA000926.3_9_M.1.1,astrocyte,2
L13.MAA000930.3_8_M.1.1,astrocyte,2
L13.MAA000935.3_8_M.1.1,astrocyte,2
L13.MAA000942.3_8_M.1.1,oligodendrocyte,0
L13.MAA000947.3_9_M.1.1,oligodendrocyte,0
L13.MAA001894.3_39_F.1.1,astrocyte,2
L14.B003274.3_38_F.1.1,oligodendrocyte,6
L14.MAA000424.3_11_M.1.1,neuron,3
L14.MAA000560.3_10_M.1.1,astrocyte,2
L14.MAA000581.3_10_M.1.1,endothelial cell,1
L14.MAA000641.3_9_M.1.1,Bergmann glial cell,2
L14.MAA000926.3_9_M.1.1,oligodendrocyte,0
L14.MAA000928.3_9_M.1.1,oligodendrocyte,0
L14.MAA000930.3_8_M.1.1,oligodendrocyte,0
L14.MAA000935.3_8_M.1.1,oligodendrocyte,0
L14.MAA000944.3_9_M.1.1,astrocyte,2
L14.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
L15.B001688.3_38_F.1.1,oligodendrocyte,0
L15.B003277.3_39_F.1.1,oligodendrocyte,5
L15.MAA000560.3_10_M.1.1,astrocyte,2
L15.MAA000641.3_9_M.1.1,oligodendrocyte,6
L15.MAA000930.3_8_M.1.1,oligodendrocyte,0
L15.MAA000942.3_8_M.1.1,oligodendrocyte,0
L15.MAA000947.3_9_M.1.1,oligodendrocyte,0
L16.MAA000560.3_10_M.1.1,oligodendrocyte,0
L16.MAA000561.3_10_M.1.1,brain pericyte,4
L16.MAA000564.3_10_M.1.1,oligodendrocyte,0
L16.MAA000581.3_10_M.1.1,endothelial cell,1
L16.MAA000638.3_9_M.1.1,oligodendrocyte,6
L16.MAA000641.3_9_M.1.1,oligodendrocyte,0
L16.MAA000942.3_8_M.1.1,oligodendrocyte,0
L16.MAA000944.3_9_M.1.1,astrocyte,2
L17.MAA000424.3_11_M.1.1,endothelial cell,1
L17.MAA000560.3_10_M.1.1,oligodendrocyte,0
L17.MAA000561.3_10_M.1.1,endothelial cell,1
L17.MAA000581.3_10_M.1.1,endothelial cell,1
L17.MAA000923.3_9_M.1.1,endothelial cell,1
L17.MAA000926.3_9_M.1.1,endothelial cell,1
L17.MAA000935.3_8_M.1.1,endothelial cell,1
L17.MAA000941.3_8_M.1.1,oligodendrocyte,0
L17.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,5
L18.B003277.3_39_F.1.1,oligodendrocyte,6
L18.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,5
L18.MAA000564.3_10_M.1.1,oligodendrocyte,0
L18.MAA000581.3_10_M.1.1,neuron,3
L18.MAA000641.3_9_M.1.1,oligodendrocyte precursor cell,5
L18.MAA000926.3_9_M.1.1,endothelial cell,1
L18.MAA000928.3_9_M.1.1,oligodendrocyte,6
L18.MAA000942.3_8_M.1.1,oligodendrocyte,0
L18.MAA000947.3_9_M.1.1,endothelial cell,1
L19.MAA000550.3_10_M.1.1,astrocyte,2
L19.MAA000560.3_10_M.1.1,oligodendrocyte,0
L19.MAA000581.3_10_M.1.1,endothelial cell,1
L19.MAA000638.3_9_M.1.1,oligodendrocyte,0
L19.MAA000926.3_9_M.1.1,oligodendrocyte,0
L19.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
L2.B003277.3_39_F.1.1,oligodendrocyte,6
L2.MAA000560.3_10_M.1.1,oligodendrocyte,0
L2.MAA000563.3_10_M.1.1,astrocyte,2
L2.MAA000564.3_10_M.1.1,astrocyte,2
L2.MAA000926.3_9_M.1.1,oligodendrocyte,0
L2.MAA000932.3_11_M.1.1,endothelial cell,1
L2.MAA000942.3_8_M.1.1,oligodendrocyte,0
L2.MAA000944.3_9_M.1.1,oligodendrocyte,6
L2.MAA000947.3_9_M.1.1,oligodendrocyte,0
L2.MAA001894.3_39_F.1.1,astrocyte,2
L20.B000621.3_56_F.1.1,oligodendrocyte,5
L20.MAA000560.3_10_M.1.1,oligodendrocyte,0
L20.MAA000581.3_10_M.1.1,endothelial cell,1
L20.MAA000641.3_9_M.1.1,oligodendrocyte,6
L20.MAA000902.3_11_M.1.1,oligodendrocyte,0
L20.MAA000926.3_9_M.1.1,endothelial cell,1
L20.MAA000947.3_9_M.1.1,oligodendrocyte,0
L20.MAA001894.3_39_F.1.1,oligodendrocyte,0
L21.B000621.3_56_F.1.1,oligodendrocyte,0
L21.MAA000424.3_11_M.1.1,endothelial cell,1
L21.MAA000553.3_10_M.1.1,oligodendrocyte,0
L21.MAA000560.3_10_M.1.1,astrocyte,2
L21.MAA000561.3_10_M.1.1,neuron,3
L21.MAA000581.3_10_M.1.1,endothelial cell,1
L21.MAA000925.3_9_M.1.1,oligodendrocyte,0
L21.MAA000930.3_8_M.1.1,oligodendrocyte,0
L21.MAA000932.3_11_M.1.1,oligodendrocyte,0
L22.MAA000424.3_11_M.1.1,endothelial cell,1
L22.MAA000560.3_10_M.1.1,astrocyte,2
L22.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,5
L22.MAA000581.3_10_M.1.1,endothelial cell,1
L22.MAA000638.3_9_M.1.1,oligodendrocyte,6
L22.MAA000641.3_9_M.1.1,neuron,3
L22.MAA000926.3_9_M.1.1,oligodendrocyte,0
L22.MAA000941.3_8_M.1.1,endothelial cell,1
L22.MAA001894.3_39_F.1.1,oligodendrocyte,0
L3.B003274.3_38_F.1.1,oligodendrocyte precursor cell,5
L3.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,5
L3.MAA000564.3_10_M.1.1,oligodendrocyte,0
L3.MAA000615.3_10_M.1.1,neuron,5
L3.MAA000932.3_11_M.1.1,brain pericyte,4
L3.MAA000944.3_9_M.1.1,oligodendrocyte,0
L4.B003274.3_38_F.1.1,oligodendrocyte,6
L4.MAA000560.3_10_M.1.1,astrocyte,2
L4.MAA000563.3_10_M.1.1,oligodendrocyte,0
L4.MAA000564.3_10_M.1.1,oligodendrocyte,0
L4.MAA000926.3_9_M.1.1,oligodendrocyte,0
L4.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,5
L4.MAA000942.3_8_M.1.1,endothelial cell,1
L4.MAA000944.3_9_M.1.1,astrocyte,2
L5.B003277.3_39_F.1.1,oligodendrocyte precursor cell,5
L5.MAA000560.3_10_M.1.1,oligodendrocyte,0
L5.MAA000638.3_9_M.1.1,neuron,3
L5.MAA000902.3_11_M.1.1,oligodendrocyte,0
L5.MAA000926.3_9_M.1.1,endothelial cell,1
L5.MAA000932.3_11_M.1.1,endothelial cell,1
L5.MAA000935.3_8_M.1.1,oligodendrocyte,0
L5.MAA000941.3_8_M.1.1,oligodendrocyte,0
L5.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,5
L5.MAA000944.3_9_M.1.1,astrocyte,2
L5.MAA000947.3_9_M.1.1,astrocyte,2
L5.MAA001894.3_39_F.1.1,oligodendrocyte,0
L6.B003277.3_39_F.1.1,oligodendrocyte,6
L6.MAA000560.3_10_M.1.1,oligodendrocyte,0
L6.MAA000578.3_10_M.1.1,oligodendrocyte,0
L6.MAA000615.3_10_M.1.1,oligodendrocyte,0
L6.MAA000641.3_9_M.1.1,oligodendrocyte,6
L6.MAA000926.3_9_M.1.1,oligodendrocyte,0
L6.MAA000942.3_8_M.1.1,oligodendrocyte,0
L6.MAA000944.3_9_M.1.1,oligodendrocyte,0
L6.MAA001894.3_39_F.1.1,oligodendrocyte,0
L7.B003728.3_56_F.1.1,astrocyte,2
L7.MAA000538.3_8_M.1.1,oligodendrocyte,6
L7.MAA000560.3_10_M.1.1,oligodendrocyte,0
L7.MAA000638.3_9_M.1.1,neuron,3
L7.MAA000926.3_9_M.1.1,astrocyte,2
L7.MAA000932.3_11_M.1.1,endothelial cell,1
L7.MAA000935.3_8_M.1.1,oligodendrocyte,0
L7.MAA000941.3_8_M.1.1,oligodendrocyte,0
L7.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,5
L7.MAA000944.3_9_M.1.1,astrocyte,2
L7.MAA001894.3_39_F.1.1,astrocyte,2
L8.MAA000424.3_11_M.1.1,Bergmann glial cell,2
L8.MAA000561.3_10_M.1.1,neuron,3
L8.MAA000564.3_10_M.1.1,oligodendrocyte,0
L8.MAA000615.3_10_M.1.1,oligodendrocyte,0
L8.MAA000641.3_9_M.1.1,endothelial cell,1
L8.MAA000923.3_9_M.1.1,endothelial cell,1
L8.MAA000926.3_9_M.1.1,oligodendrocyte,0
L8.MAA000930.3_8_M.1.1,oligodendrocyte,0
L8.MAA000932.3_11_M.1.1,brain pericyte,4
L8.MAA000944.3_9_M.1.1,oligodendrocyte,0
L8.MAA000947.3_9_M.1.1,oligodendrocyte,0
L9.MAA000560.3_10_M.1.1,oligodendrocyte,0
L9.MAA000932.3_11_M.1.1,endothelial cell,1
L9.MAA000941.3_8_M.1.1,oligodendrocyte,0
L9.MAA000942.3_8_M.1.1,neuron,5
L9.MAA000944.3_9_M.1.1,brain pericyte,4
L9.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,5
M1.B003728.3_56_F.1.1,oligodendrocyte,6
M1.MAA000560.3_10_M.1.1,oligodendrocyte,0
M1.MAA000563.3_10_M.1.1,astrocyte,2
M1.MAA000578.3_10_M.1.1,oligodendrocyte,0
M1.MAA000926.3_9_M.1.1,astrocyte,2
M1.MAA000928.3_9_M.1.1,Bergmann glial cell,2
M1.MAA000930.3_8_M.1.1,oligodendrocyte,0
M1.MAA000932.3_11_M.1.1,endothelial cell,1
M1.MAA001894.3_39_F.1.1,astrocyte,2
M10.MAA000560.3_10_M.1.1,oligodendrocyte,0
M10.MAA000564.3_10_M.1.1,astrocyte,6
M10.MAA000581.3_10_M.1.1,oligodendrocyte,0
M10.MAA000615.3_10_M.1.1,astrocyte,2
M10.MAA000923.3_9_M.1.1,oligodendrocyte,6
M10.MAA000926.3_9_M.1.1,oligodendrocyte,0
M10.MAA000932.3_11_M.1.1,endothelial cell,1
M10.MAA000941.3_8_M.1.1,oligodendrocyte,0
M10.MAA000947.3_9_M.1.1,oligodendrocyte,0
M10.MAA001894.3_39_F.1.1,astrocyte,2
M11.B003277.3_39_F.1.1,oligodendrocyte,0
M11.MAA000553.3_10_M.1.1,endothelial cell,1
M11.MAA000560.3_10_M.1.1,oligodendrocyte,0
M11.MAA000925.3_9_M.1.1,oligodendrocyte,0
M11.MAA000926.3_9_M.1.1,oligodendrocyte,0
M11.MAA000935.3_8_M.1.1,oligodendrocyte,0
M11.MAA000940.3_8_M.1.1,neuron,3
M11.MAA000941.3_8_M.1.1,oligodendrocyte,0
M11.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,5
M11.MAA000947.3_9_M.1.1,oligodendrocyte,0
M11.MAA001854.3_38_F.1.1,neuron,6
M11.MAA001894.3_39_F.1.1,endothelial cell,1
M12.B003277.3_39_F.1.1,oligodendrocyte,6
M12.MAA000560.3_10_M.1.1,oligodendrocyte,0
M12.MAA000561.3_10_M.1.1,neuron,3
M12.MAA000581.3_10_M.1.1,brain pericyte,4
M12.MAA000935.3_8_M.1.1,oligodendrocyte,0
M12.MAA000940.3_8_M.1.1,oligodendrocyte,0
M12.MAA000942.3_8_M.1.1,oligodendrocyte,0
M12.MAA001894.3_39_F.1.1,oligodendrocyte,0
M13.B003728.3_56_F.1.1,astrocyte,2
M13.MAA000550.3_10_M.1.1,oligodendrocyte,0
M13.MAA000563.3_10_M.1.1,astrocyte,2
M13.MAA000581.3_10_M.1.1,endothelial cell,1
M13.MAA000638.3_9_M.1.1,neuron,3
M13.MAA000641.3_9_M.1.1,oligodendrocyte,0
M13.MAA000926.3_9_M.1.1,astrocyte,2
M13.MAA000940.3_8_M.1.1,neuron,3
M13.MAA000942.3_8_M.1.1,oligodendrocyte,0
M13.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,5
M14.MAA000561.3_10_M.1.1,brain pericyte,4
M14.MAA000564.3_10_M.1.1,oligodendrocyte,0
M14.MAA000581.3_10_M.1.1,endothelial cell,1
M14.MAA000615.3_10_M.1.1,neuron,5
M14.MAA000902.3_11_M.1.1,oligodendrocyte,0
M14.MAA000926.3_9_M.1.1,oligodendrocyte,0
M14.MAA000930.3_8_M.1.1,oligodendrocyte,0
M14.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,5
M14.MAA000942.3_8_M.1.1,endothelial cell,1
M14.MAA001894.3_39_F.1.1,astrocyte,2
M15.B003728.3_56_F.1.1,oligodendrocyte,6
M15.MAA000560.3_10_M.1.1,astrocyte,2
M15.MAA000561.3_10_M.1.1,brain pericyte,4
M15.MAA000638.3_9_M.1.1,neuron,3
M15.MAA000902.3_11_M.1.1,oligodendrocyte,0
M15.MAA000923.3_9_M.1.1,astrocyte,2
M15.MAA000926.3_9_M.1.1,neuron,3
M15.MAA000940.3_8_M.1.1,oligodendrocyte,0
M15.MAA000941.3_8_M.1.1,oligodendrocyte,0
M15.MAA000942.3_8_M.1.1,oligodendrocyte,0
M16.B003728.3_56_F.1.1,oligodendrocyte,6
M16.MAA000560.3_10_M.1.1,oligodendrocyte,0
M16.MAA000561.3_10_M.1.1,endothelial cell,1
M16.MAA000564.3_10_M.1.1,endothelial cell,1
M16.MAA000581.3_10_M.1.1,endothelial cell,1
M16.MAA000925.3_9_M.1.1,astrocyte,2
M16.MAA000926.3_9_M.1.1,astrocyte,2
M16.MAA000932.3_11_M.1.1,astrocyte,2
M16.MAA000935.3_8_M.1.1,neuron,3
M16.MAA000941.3_8_M.1.1,endothelial cell,1
M16.MAA000942.3_8_M.1.1,oligodendrocyte,0
M16.MAA001894.3_39_F.1.1,oligodendrocyte,0
M17.MAA000560.3_10_M.1.1,oligodendrocyte,0
M17.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,5
M17.MAA000581.3_10_M.1.1,endothelial cell,1
M17.MAA000926.3_9_M.1.1,endothelial cell,1
M17.MAA000940.3_8_M.1.1,oligodendrocyte,5
M17.MAA000942.3_8_M.1.1,oligodendrocyte,0
M17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,5
M17.MAA001894.3_39_F.1.1,neuron,3
M18.B003277.3_39_F.1.1,oligodendrocyte,6
M18.B003728.3_56_F.1.1,oligodendrocyte,6
M18.MAA000424.3_11_M.1.1,endothelial cell,1
M18.MAA000564.3_10_M.1.1,oligodendrocyte,0
M18.MAA000581.3_10_M.1.1,neuron,3
M18.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,5
M18.MAA000923.3_9_M.1.1,oligodendrocyte,0
M18.MAA000925.3_9_M.1.1,oligodendrocyte,6
M18.MAA000926.3_9_M.1.1,endothelial cell,1
M18.MAA000940.3_8_M.1.1,neuron,3
M18.MAA001894.3_39_F.1.1,endothelial cell,1
M19.B001688.3_38_F.1.1,oligodendrocyte,0
M19.B003277.3_39_F.1.1,oligodendrocyte precursor cell,1
M19.MAA000560.3_10_M.1.1,astrocyte,2
M19.MAA000561.3_10_M.1.1,neuron,3
M19.MAA000578.3_10_M.1.1,oligodendrocyte,0
M19.MAA000581.3_10_M.1.1,endothelial cell,1
M19.MAA000638.3_9_M.1.1,neuron,3
M19.MAA000641.3_9_M.1.1,neuron,3
M19.MAA000925.3_9_M.1.1,oligodendrocyte,0
M19.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,5
M19.MAA000941.3_8_M.1.1,endothelial cell,1
M19.MAA000947.3_9_M.1.1,oligodendrocyte,0
M19.MAA001894.3_39_F.1.1,oligodendrocyte,0
M2.MAA000560.3_10_M.1.1,oligodendrocyte,0
M2.MAA000902.3_11_M.1.1,oligodendrocyte,0
M2.MAA000930.3_8_M.1.1,oligodendrocyte,0
M2.MAA000932.3_11_M.1.1,endothelial cell,1
M2.MAA000941.3_8_M.1.1,oligodendrocyte,0
M2.MAA000942.3_8_M.1.1,oligodendrocyte,0
M2.MAA001894.3_39_F.1.1,astrocyte,2
M20.MAA000553.3_10_M.1.1,oligodendrocyte,0
M20.MAA000560.3_10_M.1.1,astrocyte,2
M20.MAA000561.3_10_M.1.1,neuron,3
M20.MAA000564.3_10_M.1.1,oligodendrocyte,0
M20.MAA000581.3_10_M.1.1,endothelial cell,1
M20.MAA000925.3_9_M.1.1,oligodendrocyte,0
M20.MAA000926.3_9_M.1.1,oligodendrocyte,6
M20.MAA000930.3_8_M.1.1,oligodendrocyte,0
M20.MAA000940.3_8_M.1.1,oligodendrocyte,0
M20.MAA000947.3_9_M.1.1,oligodendrocyte,0
M20.MAA001894.3_39_F.1.1,astrocyte,2
M21.B000404.3_56_F.1.1,oligodendrocyte,6
M21.B000621.3_56_F.1.1,oligodendrocyte,5
M21.B003728.3_56_F.1.1,oligodendrocyte,0
M21.MAA000424.3_11_M.1.1,brain pericyte,4
M21.MAA000550.3_10_M.1.1,oligodendrocyte,0
M21.MAA000553.3_10_M.1.1,oligodendrocyte,0
M21.MAA000560.3_10_M.1.1,oligodendrocyte,0
M21.MAA000561.3_10_M.1.1,endothelial cell,1
M21.MAA000564.3_10_M.1.1,oligodendrocyte,0
M21.MAA000581.3_10_M.1.1,neuron,3
M21.MAA000925.3_9_M.1.1,oligodendrocyte,0
M21.MAA000926.3_9_M.1.1,astrocyte,2
M21.MAA000930.3_8_M.1.1,oligodendrocyte precursor cell,5
M21.MAA000932.3_11_M.1.1,endothelial cell,1
M21.MAA001894.3_39_F.1.1,brain pericyte,4
M22.B003728.3_56_F.1.1,oligodendrocyte,6
M22.MAA000560.3_10_M.1.1,oligodendrocyte,0
M22.MAA000561.3_10_M.1.1,brain pericyte,4
M22.MAA000638.3_9_M.1.1,neuron,3
M22.MAA000926.3_9_M.1.1,brain pericyte,4
M22.MAA000930.3_8_M.1.1,endothelial cell,1
M22.MAA000947.3_9_M.1.1,endothelial cell,1
M3.MAA000560.3_10_M.1.1,oligodendrocyte,0
M3.MAA000564.3_10_M.1.1,brain pericyte,4
M3.MAA000581.3_10_M.1.1,oligodendrocyte,0
M3.MAA000641.3_9_M.1.1,oligodendrocyte,6
M3.MAA000923.3_9_M.1.1,oligodendrocyte,0
M3.MAA000932.3_11_M.1.1,brain pericyte,4
M3.MAA001894.3_39_F.1.1,oligodendrocyte,0
M4.MAA000560.3_10_M.1.1,oligodendrocyte,0
M4.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,5
M4.MAA000581.3_10_M.1.1,oligodendrocyte,0
M4.MAA000615.3_10_M.1.1,oligodendrocyte,6
M4.MAA000926.3_9_M.1.1,endothelial cell,1
M4.MAA000932.3_11_M.1.1,endothelial cell,1
M4.MAA000935.3_8_M.1.1,astrocyte,6
M4.MAA000941.3_8_M.1.1,oligodendrocyte,0
M4.MAA000947.3_9_M.1.1,brain pericyte,4
M4.MAA001894.3_39_F.1.1,oligodendrocyte,6
M5.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,5
M5.MAA000564.3_10_M.1.1,endothelial cell,1
M5.MAA000641.3_9_M.1.1,oligodendrocyte,6
M5.MAA000926.3_9_M.1.1,astrocyte,2
M5.MAA000932.3_11_M.1.1,endothelial cell,1
M5.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,5
M6.B003274.3_38_F.1.1,oligodendrocyte,6
M6.MAA000560.3_10_M.1.1,oligodendrocyte,2
M6.MAA000563.3_10_M.1.1,oligodendrocyte,6
M6.MAA000564.3_10_M.1.1,oligodendrocyte,0
M6.MAA000615.3_10_M.1.1,oligodendrocyte,0
M6.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,5
M6.MAA000926.3_9_M.1.1,astrocyte,2
M6.MAA000932.3_11_M.1.1,brain pericyte,4
M6.MAA000940.3_8_M.1.1,neuron,3
M6.MAA000942.3_8_M.1.1,astrocyte,2
M6.MAA001894.3_39_F.1.1,endothelial cell,1
M7.MAA000563.3_10_M.1.1,oligodendrocyte,0
M7.MAA000564.3_10_M.1.1,astrocyte,6
M7.MAA000578.3_10_M.1.1,Bergmann glial cell,2
M7.MAA000615.3_10_M.1.1,oligodendrocyte,0
M7.MAA000926.3_9_M.1.1,oligodendrocyte,0
M7.MAA000928.3_9_M.1.1,oligodendrocyte,0
M7.MAA000932.3_11_M.1.1,brain pericyte,4
M7.MAA000947.3_9_M.1.1,oligodendrocyte,0
M8.MAA000560.3_10_M.1.1,oligodendrocyte,0
M8.MAA000564.3_10_M.1.1,astrocyte,2
M8.MAA000615.3_10_M.1.1,oligodendrocyte,0
M8.MAA000923.3_9_M.1.1,oligodendrocyte,0
M8.MAA000926.3_9_M.1.1,astrocyte,2
M8.MAA000932.3_11_M.1.1,endothelial cell,1
M8.MAA000940.3_8_M.1.1,astrocyte,2
M8.MAA000942.3_8_M.1.1,neuron,3
M9.MAA000560.3_10_M.1.1,oligodendrocyte,0
M9.MAA000902.3_11_M.1.1,oligodendrocyte,0
M9.MAA000926.3_9_M.1.1,oligodendrocyte,0
M9.MAA000932.3_11_M.1.1,endothelial cell,1
M9.MAA000935.3_8_M.1.1,oligodendrocyte,0
M9.MAA000941.3_8_M.1.1,oligodendrocyte,0
M9.MAA000942.3_8_M.1.1,oligodendrocyte,0
N1.MAA000560.3_10_M.1.1,oligodendrocyte,0
N1.MAA000581.3_10_M.1.1,oligodendrocyte,0
N1.MAA000641.3_9_M.1.1,oligodendrocyte,6
N1.MAA000926.3_9_M.1.1,oligodendrocyte,0
N1.MAA000930.3_8_M.1.1,oligodendrocyte,0
N1.MAA000932.3_11_M.1.1,endothelial cell,1
N1.MAA000942.3_8_M.1.1,oligodendrocyte,0
N10.B001688.3_38_F.1.1,astrocyte,6
N10.MAA000553.3_10_M.1.1,endothelial cell,1
N10.MAA000560.3_10_M.1.1,oligodendrocyte,0
N10.MAA000581.3_10_M.1.1,brain pericyte,4
N10.MAA000638.3_9_M.1.1,neuron,3
N10.MAA000926.3_9_M.1.1,oligodendrocyte,0
N10.MAA000932.3_11_M.1.1,endothelial cell,1
N11.B000404.3_56_F.1.1,oligodendrocyte,0
N11.MAA000550.3_10_M.1.1,oligodendrocyte,0
N11.MAA000553.3_10_M.1.1,endothelial cell,1
N11.MAA000560.3_10_M.1.1,astrocyte,2
N11.MAA000564.3_10_M.1.1,endothelial cell,1
N11.MAA000578.3_10_M.1.1,neuron,6
N11.MAA000923.3_9_M.1.1,oligodendrocyte precursor cell,5
N11.MAA000930.3_8_M.1.1,oligodendrocyte,0
N11.MAA000932.3_11_M.1.1,endothelial cell,1
N11.MAA000947.3_9_M.1.1,oligodendrocyte,0
N11.MAA001856.3_39_F.1.1,oligodendrocyte,0
N12.B001688.3_38_F.1.1,oligodendrocyte,0
N12.MAA000560.3_10_M.1.1,astrocyte,2
N12.MAA000561.3_10_M.1.1,endothelial cell,1
N12.MAA000564.3_10_M.1.1,oligodendrocyte,0
N12.MAA000581.3_10_M.1.1,endothelial cell,1
N12.MAA000928.3_9_M.1.1,Bergmann glial cell,6
N12.MAA000932.3_11_M.1.1,oligodendrocyte,0
N12.MAA000935.3_8_M.1.1,astrocyte,2
N12.MAA000942.3_8_M.1.1,oligodendrocyte,0
N13.B003728.3_56_F.1.1,astrocyte,2
N13.MAA000550.3_10_M.1.1,astrocyte,6
N13.MAA000553.3_10_M.1.1,brain pericyte,4
N13.MAA000564.3_10_M.1.1,oligodendrocyte,0
N13.MAA000581.3_10_M.1.1,endothelial cell,1
N13.MAA000615.3_10_M.1.1,brain pericyte,4
N13.MAA000925.3_9_M.1.1,astrocyte,6
N13.MAA000926.3_9_M.1.1,astrocyte,2
N13.MAA000935.3_8_M.1.1,oligodendrocyte,0
N13.MAA000941.3_8_M.1.1,endothelial cell,1
N13.MAA000942.3_8_M.1.1,oligodendrocyte,0
N13.MAA000947.3_9_M.1.1,astrocyte,2
N14.MAA000560.3_10_M.1.1,oligodendrocyte,0
N14.MAA000581.3_10_M.1.1,endothelial cell,1
N14.MAA000925.3_9_M.1.1,oligodendrocyte,0
N14.MAA000926.3_9_M.1.1,endothelial cell,1
N14.MAA000928.3_9_M.1.1,neuron,3
N14.MAA000930.3_8_M.1.1,oligodendrocyte,0
N14.MAA000942.3_8_M.1.1,oligodendrocyte,6
N14.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,5
N14.MAA001894.3_39_F.1.1,astrocyte,2
N15.B003728.3_56_F.1.1,oligodendrocyte,6
N15.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,5
N15.MAA000560.3_10_M.1.1,astrocyte,2
N15.MAA000578.3_10_M.1.1,oligodendrocyte,0
N15.MAA000581.3_10_M.1.1,endothelial cell,1
N15.MAA000926.3_9_M.1.1,oligodendrocyte,0
N15.MAA000928.3_9_M.1.1,oligodendrocyte,0
N15.MAA000935.3_8_M.1.1,astrocyte,2
N15.MAA000940.3_8_M.1.1,oligodendrocyte,0
N15.MAA000942.3_8_M.1.1,oligodendrocyte,0
N15.MAA000944.3_9_M.1.1,astrocyte,2
N15.MAA000947.3_9_M.1.1,oligodendrocyte,0
N16.MAA000564.3_10_M.1.1,oligodendrocyte,0
N16.MAA000581.3_10_M.1.1,endothelial cell,1
N16.MAA000641.3_9_M.1.1,oligodendrocyte,0
N16.MAA000923.3_9_M.1.1,oligodendrocyte,0
N16.MAA000925.3_9_M.1.1,oligodendrocyte,0
N16.MAA000926.3_9_M.1.1,endothelial cell,1
N16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,5
N17.B003277.3_39_F.1.1,oligodendrocyte,6
N17.MAA000560.3_10_M.1.1,astrocyte,2
N17.MAA000564.3_10_M.1.1,brain pericyte,4
N17.MAA000581.3_10_M.1.1,endothelial cell,1
N17.MAA000925.3_9_M.1.1,astrocyte,2
N17.MAA001894.3_39_F.1.1,oligodendrocyte,0
N18.B003277.3_39_F.1.1,oligodendrocyte,6
N18.MAA000560.3_10_M.1.1,astrocyte,2
N18.MAA000561.3_10_M.1.1,oligodendrocyte,3
N18.MAA000564.3_10_M.1.1,endothelial cell,1
N18.MAA000581.3_10_M.1.1,endothelial cell,1
N18.MAA000923.3_9_M.1.1,oligodendrocyte,0
N18.MAA000926.3_9_M.1.1,oligodendrocyte,0
N18.MAA000928.3_9_M.1.1,endothelial cell,1
N18.MAA000942.3_8_M.1.1,oligodendrocyte,0
N18.MAA000944.3_9_M.1.1,oligodendrocyte,0
N19.B003728.3_56_F.1.1,oligodendrocyte,6
N19.MAA000560.3_10_M.1.1,astrocyte,2
